"date","discharge","new_sedyield","new_sedyield.Kg.day","numDays","new_sedyield.Kg.total"
"1988-02-01",0.338,0.00898825789630878,776.585482241078,29,22520.9789849913
"1988-03-01",0.32,0.00849650348566716,734.097901161642,31,22757.0349360109
"1988-04-01",0.963,0.0263740115375337,2278.71459684291,30,68361.4379052874
"1988-05-01",0.423,0.0113198257353391,978.032943533295,31,30319.0212495321
"1988-06-01",4.869,0.139568723501649,12058.7377105424,30,361762.131316273
"1988-07-01",3.348,0.0949638425996936,8204.87600061352,31,254351.156019019
"1988-08-01",4.755,0.136210132135299,11768.5554164898,31,364825.217911184
"1988-09-01",2.901,0.0819539326145022,7080.81977789299,30,212424.59333679
"1988-10-01",6.51,0.188138510070915,16255.1672701271,31,503910.185373939
"1988-11-01",3.695,0.10509742170679,9080.41723546662,30,272412.517063999
"1988-12-01",1.021,0.0280085185922088,2419.93600636684,31,75018.0161973721
"1989-01-01",0.8,0.0217958789867159,1883.16394445226,31,58378.08227802
"1989-02-01",0.7,0.0189998912362433,1641.59060281142,28,45964.5368787198
"1989-03-01",0.51,0.0137200142388108,1185.40923023325,31,36747.6861372307
"1989-04-01",0.355,0.009453370498354,816.771211057786,30,24503.1363317336
"1989-05-01",0.461,0.0123666269401405,1068.47656762814,31,33122.7735964724
"1989-06-01",0.55,0.0148275547408573,1281.10072961007,30,38433.0218883021
"1989-07-01",0.631,0.0170771204743464,1475.46320898353,31,45739.3594784893
"1989-08-01",0.965,0.0264303286918358,2283.58039897462,31,70790.9923682131
"1989-09-01",1.247,0.0344012084346293,2972.26440875197,30,89167.932262559
"1989-10-01",1.191,0.03281388689108,2835.11982738931,31,87888.7146490686
"1989-11-01",1.094,0.0300694433620607,2597.99990648204,30,77939.9971944612
"1989-12-01",2.275,0.0638313260442977,5515.02657022732,31,170965.823677047
"1990-01-01",0.375,0.0100013626486061,864.117732839566,31,26787.6497180265
"1990-02-01",0.322,0.00855110522533781,738.815491469187,28,20686.8337611372
"1990-03-01",0.314,0.00833275609582419,719.95012667921,31,22318.4539270555
"1990-04-01",1.378,0.0381221011485065,3293.74953923096,30,98812.4861769288
"1990-05-01",3.373,0.0956929751100135,8267.87304950517,31,256304.06453466
"1990-06-01",0.453,0.0121460389678157,1049.41776681928,30,31482.5330045783
"1990-07-01",0.466,0.0125045492359829,1080.39305398892,31,33492.1846736567
"1990-08-01",0.935,0.0255859199002676,2210.62347938312,31,68529.3278608768
"1990-09-01",0.709,0.0192510925536809,1663.29439663803,30,49898.8318991408
"1990-10-01",2.979,0.0842202858070304,7276.63269372743,31,225575.61350555
"1990-11-01",2.38,0.0668621981033672,5776.89391613093,30,173306.817483928
"1990-12-01",1.641,0.0456215601743399,3941.70279906297,31,122192.786770952
"1991-01-01",0.494,0.0132776715687885,1147.19082354332,31,35562.915529843
"1991-02-01",0.33,0.00876960702514139,757.694046972216,28,21215.433315222
"1991-03-01",0.326,0.00866033727046849,748.253140168478,31,23195.8473452228
"1991-04-01",0.367,0.00978206459566693,845.170381065623,30,25355.1114319687
"1991-05-01",0.93,0.0254452585344144,2198.47033737341,31,68152.5804585756
"1991-06-01",0.547,0.0147444084564646,1273.91689063854,30,38217.5067191562
"1991-07-01",0.411,0.010989795442012,949.518326189837,31,29435.0681118849
"1991-08-01",0.291,0.00770588782110014,665.788707743052,31,20639.4499400346
"1991-09-01",0.523,0.0140797058169299,1216.48658258274,30,36494.5974774822
"1991-10-01",1.696,0.0471943651036826,4077.59314495817,31,126405.387493703
"1991-11-01",0.779,0.0212078617421752,1832.35925452394,30,54970.7776357182
"1991-12-01",0.267,0.00705325196730459,609.400969975117,31,18891.4300692286
"1992-01-01",0.313,0.00830547337545035,717.59289963891,31,22245.3798888062
"1992-02-01",0.28,0.00740656718705529,639.927404961577,29,18557.8947438857
"1992-03-01",0.147,0.00381860107305007,329.927132711526,31,10227.7411140573
"1992-04-01",1.352,0.0373827800428682,3229.87219570382,30,96896.1658711145
"1992-05-01",0.626,0.0169380115855858,1463.44420099461,31,45366.7702308331
"1992-06-01",0.657,0.0178009813169751,1538.00478578665,30,46140.1435735995
"1992-07-01",1.213,0.0334372324505774,2888.97688372989,31,89558.2833956266
"1992-08-01",0.932,0.0255015205343575,2203.33137416849,31,68303.2725992232
"1992-09-01",1.685,0.0468796878105156,4050.40502682855,30,121512.150804856
"1992-10-01",4.712,0.134943880359259,11659.15126304,31,361433.689154241
"1992-11-01",0.889,0.0242926479932361,2098.8847866156,30,62966.5435984679
"1992-12-01",1.274,0.0351672466826371,3038.45011337984,31,94191.9535147752
"1993-01-01",0.352,0.00937124539302476,809.675601957339,31,25099.9436606775
"1993-02-01",0.321,0.00852380315927092,736.456592961008,28,20620.7846029082
"1993-03-01",0.283,0.00748816782056656,646.977699696951,31,20056.3086906055
"1993-04-01",1.19,0.0327855606524782,2832.67244037412,30,84980.1732112236
"1993-05-01",3.973,0.113235447838928,9783.54269328338,31,303289.823491785
"1993-06-01",0.58,0.0156597084497353,1352.99881005713,30,40589.964301714
"1993-07-01",0.405,0.010824881431424,935.269755675035,31,28993.3624259261
"1993-08-01",0.688,0.0186650976494348,1612.66443691117,31,49992.5975442462
"1993-09-01",3.642,0.103547843225878,8946.53365471589,30,268396.009641477
"1993-10-01",0.999,0.027388217376809,2366.3419813563,31,73356.6014220454
"1993-11-01",1.527,0.0423663422402097,3660.45196955411,30,109813.559086623
"1993-12-01",0.955,0.0261487758877061,2259.2542366978,31,70036.8813376319
"1994-01-01",0.356,0.00948074988033697,819.136789661114,31,25393.2404794945
"1994-02-01",0.326,0.00866033727046849,748.253140168478,28,20951.0879247174
"1994-03-01",0.458,0.0122838937299117,1061.32841826437,31,32901.1809661956
"1994-04-01",0.598,0.0161595863776035,1396.18826302494,30,41885.6478907483
"1994-05-01",0.861,0.023506354243605,2030.94900664747,31,62959.4192060717
"1994-06-01",0.491,0.0131947767891538,1140.02871458289,30,34200.8614374866
"1994-07-01",0.193,0.00505208188236663,436.499874636477,31,13531.4961137308
"1994-08-01",0.42,0.0112372931730379,970.902130150476,31,30097.9660346648
"1994-09-01",1.263,0.0348551013422319,3011.48075596883,30,90344.422679065
"1994-10-01",1.751,0.0487686057142617,4213.60753371221,31,130621.833545078
"1994-11-01",0.592,0.0159929127307853,1381.78765993985,30,41453.6297981954
"1994-12-01",0.401,0.0107149768713703,925.774001686391,31,28698.9940522781
"1995-01-01",0.212,0.00556411429343233,480.739474952554,31,14902.9237235292
"1995-02-01",0.116,0.00299330856851922,258.62186032006,28,7241.41208896169
"1995-03-01",0.261,0.00689034516772107,595.3258224911,31,18455.1004972241
"1995-04-01",0.928,0.0253889999379459,2193.60959463853,30,65808.2878391558
"1995-05-01",1.211,0.0333805514424381,2884.07964462666,31,89406.4689834263
"1995-06-01",2.851,0.0805020406183075,6955.37630942177,30,208661.289282653
"1995-07-01",2.069,0.0578966456903056,5002.27018764241,31,155070.375816915
"1995-08-01",7.826,0.227345213705977,19642.6264641964,31,608921.42039009
"1995-09-01",1.63,0.0453071755308553,3914.5399658659,30,117436.198975977
"1995-10-01",1.971,0.0550790859268835,4758.83302408273,31,147523.823746565
"1995-11-01",0.968,0.0265148105776807,2290.87963391161,30,68726.3890173484
"1995-12-01",0.417,0.0111547771924885,963.772749431006,31,29876.9552323612
"1996-01-01",0.234,0.00615860375542687,532.103364468882,31,16495.2042985353
"1996-02-01",0.132,0.00341858186597831,295.365473220526,29,8565.59872339526
"1996-03-01",0.316,0.00838732886187612,724.665213666097,31,22464.621623649
"1996-04-01",1.059,0.0290808294721299,2512.58366639203,30,75377.5099917608
"1996-05-01",1.158,0.0318794775853948,2754.38686337811,31,85385.9927647215
"1996-06-01",4.123,0.117633202651988,10163.5087091318,30,304905.261273953
"1996-07-01",5.171,0.148476611041815,12828.3791940128,31,397679.755014398
"1996-08-01",2.318,0.0650720746193186,5622.22724710913,31,174289.044660383
"1996-09-01",4.977,0.142752589043781,12333.8236933827,30,370014.710801481
"1996-10-01",4.673,0.133795700440828,11559.9485180875,31,358358.404060713
"1996-11-01",5.081,0.145820371674694,12598.8801126936,30,377966.403380807
"1996-12-01",0.904,0.0247141648769125,2135.30384536524,31,66194.4192063225
"1997-01-01",0.345,0.00917969699267096,793.125820166771,31,24586.9004251699
"1997-02-01",0.248,0.00653774496825319,564.861165257076,28,15816.1126271981
"1997-03-01",0.168,0.00438053912266496,378.478580198253,31,11732.8359861458
"1997-04-01",0.567,0.0152989560611152,1321.82980368035,30,39654.8941104105
"1997-05-01",0.301,0.00797827419638042,689.322890567268,31,21369.0096075853
"1997-06-01",0.785,0.021375821689096,1846.87099393789,30,55406.1298181368
"1997-07-01",0.201,0.00526750930057174,455.112803569399,31,14108.4969106514
"1997-08-01",0.128,0.00331212021896215,286.16718691833,31,8871.18279446823
"1997-09-01",0.277,0.00732499114434106,632.879234871067,30,18986.377046132
"1997-10-01",0.285,0.00754258177911086,651.679065715179,31,20202.0510371705
"1997-11-01",0.322,0.00855110522533781,738.815491469187,30,22164.4647440756
"1997-12-01",0.123,0.00317917507003009,274.6807260506,31,8515.1025075686
"1998-01-01",0.107,0.0027548035381193,238.015025693507,31,7378.46579649872
"1998-02-01",0.03,0.000745234314164728,64.3882447438325,28,1802.87085282731
"1998-03-01",0,0,0,31,0
"1998-04-01",0.573,0.0154654285707541,1336.21302851315,30,40086.3908553947
"1998-05-01",0.338,0.00898825789630878,776.585482241078,31,24074.1499494734
"1998-06-01",1.388,0.0384065603310499,3318.32681260271,30,99549.8043780813
"1998-07-01",0.743,0.0202008759505554,1745.35568212799,31,54106.0261459676
"1998-08-01",0.77,0.0209559901335856,1810.5975475418,31,56128.5239737957
"1998-09-01",0.751,0.0204245342589886,1764.67975997662,30,52940.3927992985
"1998-10-01",2.685,0.0756869644471365,6539.35372823259,31,202719.96557521
"1998-11-01",3.331,0.0944681198991364,8162.04555928539,30,244861.366778562
"1998-12-01",3.509,0.0996620913457938,8610.80469227659,31,266934.945460574
"1999-01-01",0.602,0.016270728309203,1405.79092591514,31,43579.5187033694
"1999-02-01",1.103,0.0303238033617026,2619.9766104511,28,73359.3450926308
"1999-03-01",0.622,0.0168267469644191,1453.83093772581,31,45068.7590695001
"1999-04-01",2.059,0.0576089645008878,4977.41453287671,30,149322.435986301
"1999-05-01",0.783,0.0213198310138604,1842.03339959754,31,57103.0353875236
"1999-06-01",2.566,0.0722403151487101,6241.56322884855,30,187246.896865456
"1999-07-01",2.886,0.081518290543374,7043.18030294752,31,218338.589391373
"1999-08-01",7.949,0.231019683795111,19960.1006798976,31,618763.121076825
"1999-09-01",8.204,0.238642557050145,20618.7169291326,30,618561.507873977
"1999-10-01",7.992,0.232304633272154,20071.1203147141,31,622204.729756138
"1999-11-01",10.48,0.306955040506051,26520.9154997228,30,795627.464991684
"1999-12-01",4.724,0.135297220376306,11689.6798405128,31,362380.075055897
"2000-01-01",0.711,0.0193069272915304,1668.11851798823,31,51711.6740576351
"2000-02-01",0.486,0.0130566505237688,1128.09460525362,29,32714.743552355
"2000-03-01",0.333,0.00885158382034568,764.776842077867,31,23708.0821044139
"2000-04-01",0.494,0.0132776715687885,1147.19082354332,30,34415.7247062997
"2000-05-01",1.637,0.0455072316057588,3931.82481073756,31,121886.569132864
"2000-06-01",2.034,0.0568899338761248,4915.29028689718,30,147458.708606915
"2000-07-01",0.654,0.0177174171633045,1530.7848429095,31,47454.3301301947
"2000-08-01",0.449,0.0120357859494651,1039.89190603378,31,32236.6490870473
"2000-09-01",4.07,0.116078806465953,10029.2088786584,30,300876.266359751
"2000-10-01",1.821,0.0507741921566347,4386.89020233324,31,135993.59627233
"2000-11-01",4.679,0.133972326016574,11575.208967832,30,347256.269034959
"2000-12-01",0.561,0.0151325330995958,1307.45085980508,31,40530.9766539574
"2001-01-01",0.322,0.00855110522533781,738.815491469187,31,22903.2802355448
"2001-02-01",0.326,0.00866033727046849,748.253140168478,28,20951.0879247174
"2001-03-01",0.51,0.0137200142388108,1185.40923023325,31,36747.6861372307
"2001-04-01",0.182,0.00475628133467165,410.942707315631,30,12328.2812194689
"2001-05-01",2.275,0.0638313260442977,5515.02657022732,31,170965.823677047
"2001-06-01",0.566,0.0152712154462466,1319.43301455571,30,39582.9904366712
"2001-07-01",0.385,0.0102756700354846,887.817891065871,31,27522.354623042
"2001-08-01",0.352,0.00937124539302476,809.675601957339,31,25099.9436606775
"2001-09-01",1.235,0.0340608961353175,2942.86142609143,30,88285.842782743
"2001-10-01",2.381,0.0668910819069563,5779.38947676103,31,179161.073779592
"2001-11-01",2.652,0.0747307319944433,6456.7352443199,30,193702.057329597
"2001-12-01",1.179,0.032474016341761,2805.75501192815,31,86978.4053697726
"2002-01-01",0.462,0.0123942080475273,1070.85957530636,31,33196.6468344973
"2002-02-01",0.315,0.00836004126048002,722.307564905474,28,20224.6118173533
"2002-03-01",0.276,0.00729780463929709,630.530320835268,31,19546.4399458933
"2002-04-01",0.792,0.0215718205895825,1863.80529893993,30,55914.1589681978
"2002-05-01",0.529,0.0142458025455605,1230.83733993642,31,38155.9575380292
"2002-06-01",0.847,0.0231134755993354,1997.00429178258,30,59910.1287534774
"2002-07-01",0.216,0.00567207925548441,490.067647673853,31,15192.0970778895
"2002-08-01",0.48,0.0128909518003226,1113.77823554787,31,34527.125301984
"2002-09-01",1.542,0.0427942805095138,3697.425836022,30,110922.77508066
"2002-10-01",3.29,0.0932728468532477,8058.7739681206,31,249821.993011739
"2002-11-01",1.331,0.0367859276326835,3178.30414746385,30,95349.1244239155
"2002-12-01",0.583,0.0157429914953177,1360.19446519545,31,42166.028421059
"2003-01-01",0.188,0.00491756661574351,424.877755600239,31,13171.2104236074
"2003-02-01",0.158,0.0041126867933388,355.336138944473,28,9949.41189044523
"2003-03-01",0.184,0.00481002671609974,415.586308271018,31,12883.1755564016
"2003-04-01",1.078,0.0296173934376955,2558.94279301689,30,76768.2837905066
"2003-05-01",0.477,0.0128081242400496,1106.62193434029,31,34305.2799645489
"2003-06-01",3.144,0.0890199468570131,7691.32340844593,30,230739.702253378
"2003-07-01",1.561,0.043336503641,3744.2739145824,31,116072.491352054
"2003-08-01",0.768,0.0209000298766089,1805.76258133901,31,55978.6400215092
"2003-09-01",1.178,0.0324456981745812,2803.30832228382,30,84099.2496685145
"2003-10-01",4.65,0.133118694900937,11501.455239441,31,356545.11242267
"2003-11-01",4.805,0.137682922825447,11895.8045321186,30,356874.135963559
"2003-12-01",4.633,0.1326183600155,11458.2263053392,31,355205.015465516
"2004-01-01",0.618,0.0167155024695308,1444.21941336746,31,44770.8018143912
"2004-02-01",0.354,0.00942599328583156,814.405819895847,29,23617.7687769796
"2004-03-01",0.162,0.00421977213536942,364.588312495918,31,11302.2376873735
"2004-04-01",1.205,0.033210524234269,2869.38929384084,30,86081.6788152252
"2004-05-01",3.007,0.0850342580564878,7346.95989608055,31,227755.756778497
"2004-06-01",1.101,0.0302672738549123,2615.09246106442,30,78452.7738319327
"2004-07-01",2.731,0.0770204453950765,6654.56648213461,31,206291.560946173
"2004-08-01",1.3,0.0359053450409408,3102.22181153728,31,96168.8761576557
"2004-09-01",1.5,0.0415963520778972,3593.92481953031,30,107817.744585909
"2004-10-01",4.959,0.142221808660638,12287.9642682791,31,380926.892316653
"2004-11-01",6.926,0.200509957098329,17324.0602932956,30,519721.808798868
"2004-12-01",0.926,0.0253327447520805,2188.74914657975,31,67851.2235439724
"2005-01-01",0.567,0.0152989560611152,1321.82980368035,31,40976.7239140909
"2005-02-01",0.378,0.0100836335061839,871.225934934286,28,24394.32617816
"2005-03-01",0.39,0.0104128992381354,899.674494174895,31,27889.9093194218
"2005-04-01",0.71,0.019279009369562,1665.70640953016,30,49971.1922859048
"2005-05-01",0.746,0.0202847399167236,1752.60152880492,31,54330.6473929524
"2005-06-01",1.67,0.0464506756028281,4013.33837208435,30,120400.15116253
"2005-07-01",1.077,0.0295891465547951,2556.50226233429,31,79251.5701323631
"2005-08-01",1.317,0.036388172913694,3143.93813974317,31,97462.0823320381
"2005-09-01",3.641,0.103518611964071,8944.00807369572,30,268320.242210872
"2005-10-01",1.87,0.0521793988262716,4508.30005858986,31,139757.301816286
"2005-11-01",10.49,0.30725617980668,26546.9339352972,30,796408.018058915
"2005-12-01",16.17,0.479426237264145,41422.4268996221,31,1284095.23388829
"2006-01-01",0.741,0.0201449719290412,1740.52557466916,31,53956.2928147439
"2006-02-01",0.692,0.0187766774007773,1622.30492742716,28,45424.5379679605
"2006-03-01",0.924,0.0252764929839771,2183.88899381562,31,67700.5588082843
"2006-04-01",2.794,0.0788477579861529,6812.44629000361,30,204373.388700108
"2006-05-01",2.994,0.0846563157327415,7314.30567930886,31,226743.476058575
"2006-06-01",5.246,0.150691138500478,13019.7143664413,30,390591.43099324
"2006-07-01",0.987,0.027050032657518,2337.12282160956,31,72450.8074698962
"2006-08-01",1.22,0.0336356366548504,2906.11900697908,31,90089.6892163514
"2006-09-01",2.183,0.0611789321373147,5285.85973666399,30,158575.79209992
"2006-10-01",3.483,0.0989029498550375,8545.21486747524,31,264901.660891732
"2006-11-01",4.458,0.127470889638352,11013.4848647536,30,330404.545942608
"2006-12-01",1.038,0.028488100281715,2461.37186434017,31,76302.5277945454
"2007-01-01",0.612,0.0165486737413361,1429.80541125144,31,44323.9677487946
"2007-02-01",0.708,0.0192231768454031,1660.88247944283,28,46504.7094243992
"2007-03-01",1.238,0.034145965525071,2950.21142136614,31,91456.5540623503
"2007-04-01",1.568,0.0435363169822728,3761.53778726837,30,112846.133618051
"2007-05-01",2.039,0.0570337202105376,4927.71342619045,31,152759.116211904
"2007-06-01",3.15,0.0891946158504652,7706.4148094802,30,231192.444284406
"2007-07-01",1.687,0.046936897576701,4055.34795062697,31,125715.786469436
"2007-08-01",6.134,0.176975715532824,15290.701822036,31,474011.756483117
"2007-09-01",6.024,0.173713591142024,15008.8542746708,30,450265.628240125
"2007-10-01",3.698,0.105185152479792,9087.99717425407,31,281727.912401876
"2007-11-01",5.251,0.15083880547478,13032.472793021,30,390974.18379063
"2007-12-01",1.581,0.0439074653967851,3793.60501028223,31,117601.755318749
"2008-01-01",0.798,0.0217398584536569,1878.32377039596,31,58228.0368822748
"2008-02-01",0.617,0.0166876945053393,1441.81680526132,29,41812.6873525781
"2008-03-01",0.549,0.0147998378917385,1278.7059938462,31,39639.8858092323
"2008-04-01",0.716,0.0194465334399092,1680.18048920815,30,50405.4146762446
"2008-05-01",4.771,0.136681377976774,11809.2710571933,31,366087.402772991
"2008-06-01",3.12,0.0883213648239548,7630.96592078969,30,228928.977623691
"2008-07-01",1.051,0.0288549885282955,2493.07100884473,31,77285.2012741867
"2008-08-01",1.15,0.0316530661015172,2734.82491117109,31,84779.5722463038
"2008-09-01",1.929,0.0538727551092298,4654.60604143746,30,139638.181243124
"2008-10-01",2.328,0.0653607140504443,5647.16569395839,31,175062.13651271
"2008-11-01",4.933,0.141455221609607,12221.73114707,30,366651.934412101
"2008-12-01",1.475,0.0408837456325252,3532.35562265018,31,109503.024302155
"2009-01-01",0.762,0.0207321737429381,1791.25981138985,31,55529.0541530854
"2009-02-01",0.598,0.0161595863776035,1396.18826302494,28,39093.2713646984
"2009-03-01",1.129,0.03105894751653,2683.4930654282,31,83188.2850282741
"2009-04-01",0.962,0.0263458541937437,2276.28180233945,30,68288.4540701836
"2009-05-01",1.741,0.0484822753762538,4188.86859250833,31,129854.926367758
"2009-06-01",1.264,0.0348834750413067,3013.9322435689,30,90417.9673070671
"2009-07-01",0.898,0.0245455343287542,2120.73416600437,31,65742.7591461354
"2009-08-01",0.753,0.0204804593369002,1769.51168670818,31,54854.8622879536
"2009-09-01",1.784,0.0497138208488697,4295.27412134235,30,128858.22364027
"2009-10-01",1.533,0.0425375034225844,3675.24029571129,31,113932.44916705
"2009-11-01",3.807,0.108374049334394,9363.51786249165,30,280905.535874749
"2009-12-01",0.753,0.0204804593369002,1769.51168670818,31,54854.8622879536
"2010-01-01",0.572,0.0154376797331714,1333.81552894601,31,41348.2813973262
"2010-02-01",0.504,0.0135540893194049,1171.07331719658,28,32790.0528815043
"2010-03-01",0.656,0.0177731254040179,1535.59803490714,31,47603.5390821215
"2010-04-01",1.471,0.0407697599792687,3522.50726220881,30,105675.217866264
"2010-05-01",1.577,0.0437932567079569,3783.73737956747,31,117295.858766592
"2010-06-01",4.467,0.127735479932911,11036.3454662035,30,331090.363986106
"2010-07-01",5.655,0.1627830583909,14064.4562449738,31,435998.143594187
"2010-08-01",10.56,0.309364380608272,26729.0824845547,31,828601.557021195
"2010-09-01",8.984,0.2620001598608,22636.8138119731,30,679104.414359193
"2010-10-01",9.327,0.272289899290614,23525.8472987091,31,729301.266259981
"2010-11-01",7.892,0.22931668021145,19812.9611702693,30,594388.835108078
"2010-12-01",4.824,0.13824269657983,11944.1689844973,31,370269.238519416
"2011-01-01",1.838,0.0512615937803148,4429.0017026192,31,137299.052781195
"2011-02-01",1.052,0.0288832160093189,2495.50986320516,28,69874.2761697444
"2011-03-01",1.064,0.029222004458153,2524.78118518442,31,78268.2167407169
"2011-04-01",1.832,0.051089555136579,4414.13756380043,30,132424.126914013
"2011-05-01",2.279,0.0639467168789607,5524.99633834221,31,171274.886488608
"2011-06-01",1.748,0.0486827017708567,4206.18543300202,30,126185.562990061
"2011-07-01",2.376,0.0667466663042837,5766.91196869011,31,178774.271029393
"2011-08-01",6.733,0.194767641190869,16827.9241988911,31,521665.650165623
"2011-09-01",4.125,0.117691870163691,10168.5775821429,30,305057.327464287
"2011-10-01",8.73,0.254387449355011,21979.075624273,31,681351.344352463
"2011-11-01",6.997,0.202623554842565,17506.6751383976,30,525200.254151927
"2011-12-01",4.885,0.140040282991881,12099.4804504985,31,375083.893965454
"2012-01-01",1.061,0.0291372972214748,2517.46247993543,31,78041.3368779982
"2012-02-01",0.664,0.0179960060052491,1554.85491885352,29,45090.7926467522
"2012-03-01",0.592,0.0159929127307853,1381.78765993985,31,42835.4174581353
"2012-04-01",2.107,0.0589901893987097,5096.75236404852,30,152902.570921456
"2012-05-01",4.595,0.131500151396007,11361.613080615,31,352210.005499065
"2012-06-01",1.8,0.050172284619038,4334.88539108488,30,130046.561732547
"2012-07-01",1.308,0.0361325361737657,3121.85112541336,31,96777.3848878141
"2012-08-01",3.233,0.0916118229871807,7915.26150609241,31,245373.106688865
"2012-09-01",1.885,0.0526097725184315,4545.48434559248,30,136364.530367774
"2012-10-01",3.746,0.106589116066019,9209.29962810407,31,285488.288471226
"2012-11-01",1.649,0.0458502408118122,3961.46080614058,30,118843.824184217
"2012-12-01",0.956,0.0261769274505143,2261.68653172444,1,2261.68653172444
